n,dim,rank,mu_min,basis_index,weight_magnitude
82,4279,700,0.1814909259,(7; 10),-0.067217
82,4279,700,0.1814909259,(8; 61),-0.067195
82,4279,700,0.1814909259,(2; 57),0.066234
82,4279,700,0.1814909259,(1; 69),-0.065237
82,4279,700,0.1814909259,(8; 62),0.064491
82,4279,700,0.1814909259,(8; 12),0.064272
82,4279,700,0.1814909259,(0; 91),0.064084
82,4279,700,0.1814909259,(6; 39),-0.063412
83,4372,707,0.1905891670,(0; 88),-0.206570
83,4372,707,0.1905891670,(3; 88),0.202008
83,4372,707,0.1905891670,(3; 75),0.197854
83,4372,707,0.1905891670,(3; 45),0.196856
83,4372,707,0.1905891670,(3; 60),0.185912
83,4372,707,0.1905891670,(3; 89),0.180290
83,4372,707,0.1905891670,(3; 54),-0.176433
83,4372,707,0.1905891670,(0; 60),-0.172693
83,4372,707,0.1905891670,(3; 92),0.171654
83,4372,707,0.1905891670,(3; 69),0.171049
83,4372,707,0.1905891670,(3; 72),-0.160367
83,4372,707,0.1905891670,(3; 55),-0.158742
83,4372,707,0.1905891670,(0; 76),-0.155650
83,4372,707,0.1905891670,(3; 46),-0.155313
83,4372,707,0.1905891670,(1; 55),0.153307
83,4372,707,0.1905891670,(3; 91),-0.151405
83,4372,707,0.1905891670,(3; 82),-0.148806
83,4372,707,0.1905891670,(3; 48),-0.146612
83,4372,707,0.1905891670,(1; 89),-0.146106
83,4372,707,0.1905891670,(3; 63),-0.143534
83,4372,707,0.1905891670,(0; 82),0.135499
83,4372,707,0.1905891670,(1; 92),-0.135395
83,4372,707,0.1905891670,(3; 56),-0.135272
83,4372,707,0.1905891670,(0; 77),-0.130013
83,4372,707,0.1905891670,(3; 86),-0.129674
83,4372,707,0.1905891670,(3; 76),0.127038
83,4372,707,0.1905891670,(0; 58),-0.127003
83,4372,707,0.1905891670,(5; 89),0.124981
83,4372,707,0.1905891670,(3; 65),0.121415
83,4372,707,0.1905891670,(1; 52),-0.121091
83,4372,707,0.1905891670,(0; 52),0.119382
83,4372,707,0.1905891670,(0; 83),-0.118377
83,4372,707,0.1905891670,(1; 63),0.114615
83,4372,707,0.1905891670,(2; 88),-0.112946
83,4372,707,0.1905891670,(3; 68),-0.109112
83,4372,707,0.1905891670,(0; 64),-0.108312
83,4372,707,0.1905891670,(3; 81),-0.108183
83,4372,707,0.1905891670,(0; 91),0.108169
83,4372,707,0.1905891670,(3; 61),-0.106850
83,4372,707,0.1905891670,(3; 64),0.106719
83,4372,707,0.1905891670,(4; 42),-0.106313
83,4372,707,0.1905891670,(0; 81),0.104328
83,4372,707,0.1905891670,(1; 58),0.098811
83,4372,707,0.1905891670,(0; 69),-0.098561
83,4372,707,0.1905891670,(0; 86),0.098105
83,4372,707,0.1905891670,(1; 75),-0.096900
83,4372,707,0.1905891670,(3; 84),0.096068
83,4372,707,0.1905891670,(1; 51),-0.093638
83,4372,707,0.1905891670,(0; 72),0.093010
83,4372,707,0.1905891670,(0; 48),0.092725
83,4372,707,0.1905891670,(1; 61),0.090333
83,4372,707,0.1905891670,(3; 42),0.089439
83,4372,707,0.1905891670,(5; 54),-0.088958
83,4372,707,0.1905891670,(0; 54),0.087696
83,4372,707,0.1905891670,(0; 51),0.086891
83,4372,707,0.1905891670,(3; 74),-0.085811
83,4372,707,0.1905891670,(1; 66),-0.084589
83,4372,707,0.1905891670,(0; 49),0.083545
83,4372,707,0.1905891670,(4; 45),-0.082993
83,4372,707,0.1905891670,(0; 45),-0.082958
83,4372,707,0.1905891670,(1; 56),0.082734
83,4372,707,0.1905891670,(5; 80),-0.082524
83,4372,707,0.1905891670,(0; 71),-0.082213
83,4372,707,0.1905891670,(0; 92),-0.082016
83,4372,707,0.1905891670,(3; 50),0.081242
83,4372,707,0.1905891670,(6; 22),0.079989
83,4372,707,0.1905891670,(1; 70),-0.078262
83,4372,707,0.1905891670,(1; 77),0.077760
83,4372,707,0.1905891670,(3; 59),0.077645
83,4372,707,0.1905891670,(0; 75),-0.077301
83,4372,707,0.1905891670,(5; 59),0.076629
83,4372,707,0.1905891670,(3; 43),0.076570
83,4372,707,0.1905891670,(3; 44),-0.076019
83,4372,707,0.1905891670,(2; 89),0.075269
83,4372,707,0.1905891670,(5; 21),0.075064
83,4372,707,0.1905891670,(4; 51),0.074344
83,4372,707,0.1905891670,(5; 76),-0.073863
83,4372,707,0.1905891670,(3; 66),0.073147
83,4372,707,0.1905891670,(0; 59),-0.071503
83,4372,707,0.1905891670,(2; 86),0.070558
83,4372,707,0.1905891670,(6; 11),-0.070416
83,4372,707,0.1905891670,(5; 88),-0.070317
83,4372,707,0.1905891670,(3; 52),0.069972
83,4372,707,0.1905891670,(5; 17),-0.069693
83,4372,707,0.1905891670,(5; 92),0.068346
83,4372,707,0.1905891670,(2; 81),0.068315
83,4372,707,0.1905891670,(8; 24),-0.068221
83,4372,707,0.1905891670,(3; 70),0.068032
83,4372,707,0.1905891670,(1; 69),-0.067312
83,4372,707,0.1905891670,(8; 25),-0.066971
83,4372,707,0.1905891670,(6; 18),-0.064852
83,4372,707,0.1905891670,(2; 64),-0.064846
83,4372,707,0.1905891670,(7; 8),0.064558
83,4372,707,0.1905891670,(1; 50),-0.064210
83,4372,707,0.1905891670,(5; 77),-0.063873
83,4372,707,0.1905891670,(5; 81),0.063524
83,4372,707,0.1905891670,(3; 83),0.063518
83,4372,707,0.1905891670,(2; 76),-0.063379
83,4372,707,0.1905891670,(0; 70),0.062748
83,4372,707,0.1905891670,(5; 64),-0.061810
84,4466,711,0.2002839342,(4; 41),-0.143666
84,4466,711,0.2002839342,(1; 89),-0.137639
84,4466,711,0.2002839342,(1; 93),0.130631
84,4466,711,0.2002839342,(0; 93),0.130466
84,4466,711,0.2002839342,(0; 89),-0.126851
84,4466,711,0.2002839342,(1; 91),-0.126326
84,4466,711,0.2002839342,(0; 91),-0.118683
84,4466,711,0.2002839342,(1; 83),-0.118086
84,4466,711,0.2002839342,(0; 83),-0.113899
84,4466,711,0.2002839342,(1; 92),-0.101302
84,4466,711,0.2002839342,(1; 81),-0.100628
84,4466,711,0.2002839342,(0; 92),-0.095118
84,4466,711,0.2002839342,(1; 70),-0.092571
84,4466,711,0.2002839342,(1; 64),0.086617
84,4466,711,0.2002839342,(0; 70),-0.085487
84,4466,711,0.2002839342,(4; 43),0.084197
84,4466,711,0.2002839342,(0; 81),-0.081987
84,4466,711,0.2002839342,(1; 76),-0.079721
84,4466,711,0.2002839342,(2; 93),0.077800
84,4466,711,0.2002839342,(0; 90),0.077012
84,4466,711,0.2002839342,(1; 90),0.074295
84,4466,711,0.2002839342,(0; 76),-0.071107
84,4466,711,0.2002839342,(1; 65),0.067519
84,4466,711,0.2002839342,(2; 90),0.067447
84,4466,711,0.2002839342,(0; 65),0.066879
84,4466,711,0.2002839342,(1; 61),-0.065069
84,4466,711,0.2002839342,(1; 45),0.064113
84,4466,711,0.2002839342,(4; 40),0.063271
84,4466,711,0.2002839342,(7; 10),0.061619
84,4466,711,0.2002839342,(6; 30),-0.061538
84,4466,711,0.2002839342,(4; 39),0.061481
84,4466,711,0.2002839342,(1; 47),-0.061170
84,4466,711,0.2002839342,(7; 14),-0.060068
84,4466,711,0.2002839342,(1; 58),-0.057144
84,4466,711,0.2002839342,(0; 58),-0.056837
84,4466,711,0.2002839342,(3; 51),-0.054847
84,4466,711,0.2002839342,(9; 10),0.054374
84,4466,711,0.2002839342,(0; 75),-0.053888
84,4466,711,0.2002839342,(2; 83),-0.053769
84,4466,711,0.2002839342,(6; 20),0.052041
84,4466,711,0.2002839342,(0; 80),-0.051904
84,4466,711,0.2002839342,(1; 75),-0.050512
84,4466,711,0.2002839342,(0; 64),0.050374
84,4466,711,0.2002839342,(1; 80),-0.049976
84,4466,711,0.2002839342,(1; 82),-0.049715
84,4466,711,0.2002839342,(0; 61),-0.049140
84,4466,711,0.2002839342,(4; 37),0.048680
84,4466,711,0.2002839342,(3; 47),0.048607
84,4466,711,0.2002839342,(6; 28),0.048544
84,4466,711,0.2002839342,(5; 34),0.047323
84,4466,711,0.2002839342,(4; 48),0.047217
84,4466,711,0.2002839342,(4; 38),-0.046779
84,4466,711,0.2002839342,(1; 57),-0.046563
84,4466,711,0.2002839342,(2; 91),-0.046161
84,4466,711,0.2002839342,(4; 51),0.045229
84,4466,711,0.2002839342,(1; 56),-0.045054
84,4466,711,0.2002839342,(2; 64),-0.044765
84,4466,711,0.2002839342,(6; 13),0.043816
84,4466,711,0.2002839342,(2; 87),-0.043500
84,4466,711,0.2002839342,(0; 47),-0.043314
84,4466,711,0.2002839342,(9; 11),-0.043236
84,4466,711,0.2002839342,(5; 37),0.042369
84,4466,711,0.2002839342,(2; 80),-0.042309
84,4466,711,0.2002839342,(3; 45),-0.041713
84,4466,711,0.2002839342,(1; 73),-0.041418
84,4466,711,0.2002839342,(2; 69),0.041336
84,4466,711,0.2002839342,(3; 41),0.040266
84,4466,711,0.2002839342,(1; 48),-0.038492
84,4466,711,0.2002839342,(0; 60),-0.038156
84,4466,711,0.2002839342,(0; 82),-0.037682
84,4466,711,0.2002839342,(2; 88),0.037630
84,4466,711,0.2002839342,(4; 46),0.037174
84,4466,711,0.2002839342,(5; 44),0.036592
84,4466,711,0.2002839342,(3; 87),-0.036222
84,4466,711,0.2002839342,(2; 75),-0.036164
84,4466,711,0.2002839342,(1; 88),-0.036017
84,4466,711,0.2002839342,(3; 39),-0.035964
84,4466,711,0.2002839342,(3; 54),0.035580
84,4466,711,0.2002839342,(0; 53),-0.035080
84,4466,711,0.2002839342,(1; 67),-0.035001
84,4466,711,0.2002839342,(1; 74),-0.034706
84,4466,711,0.2002839342,(3; 59),-0.034685
84,4466,711,0.2002839342,(1; 43),0.034683
84,4466,711,0.2002839342,(6; 74),0.034039
84,4466,711,0.2002839342,(1; 54),-0.034004
84,4466,711,0.2002839342,(0; 45),0.033201
84,4466,711,0.2002839342,(2; 62),0.033180
84,4466,711,0.2002839342,(6; 24),0.032734
84,4466,711,0.2002839342,(4; 55),0.032387
84,4466,711,0.2002839342,(2; 41),0.032324
84,4466,711,0.2002839342,(1; 60),-0.032288
84,4466,711,0.2002839342,(8; 17),0.032209
84,4466,711,0.2002839342,(7; 13),-0.032144
84,4466,711,0.2002839342,(6; 87),-0.032050
84,4466,711,0.2002839342,(0; 41),-0.031134
84,4466,711,0.2002839342,(2; 46),0.030973
84,4466,711,0.2002839342,(6; 45),0.030953
84,4466,711,0.2002839342,(1; 84),0.030949
84,4466,711,0.2002839342,(3; 93),0.030878
84,4466,711,0.2002839342,(1; 46),-0.030784
85,4561,721,0.1396014296,(2; 90),0.384847
85,4561,721,0.1396014296,(2; 45),-0.370937
85,4561,721,0.1396014296,(2; 94),-0.365631
85,4561,721,0.1396014296,(2; 91),-0.364588
85,4561,721,0.1396014296,(2; 93),0.331383
85,4561,721,0.1396014296,(2; 48),0.329637
85,4561,721,0.1396014296,(2; 89),-0.295879
85,4561,721,0.1396014296,(2; 51),0.277171
85,4561,721,0.1396014296,(2; 66),-0.263786
85,4561,721,0.1396014296,(2; 62),0.258174
85,4561,721,0.1396014296,(2; 46),-0.253725
85,4561,721,0.1396014296,(6; 28),0.249704
85,4561,721,0.1396014296,(2; 83),0.246770
85,4561,721,0.1396014296,(2; 75),0.242655
85,4561,721,0.1396014296,(2; 92),0.234590
85,4561,721,0.1396014296,(2; 70),-0.232999
85,4561,721,0.1396014296,(2; 76),-0.207140
85,4561,721,0.1396014296,(6; 11),-0.204816
85,4561,721,0.1396014296,(2; 87),-0.201304
85,4561,721,0.1396014296,(2; 44),-0.191460
85,4561,721,0.1396014296,(0; 90),0.190954
85,4561,721,0.1396014296,(2; 54),-0.190561
85,4561,721,0.1396014296,(2; 78),-0.188728
85,4561,721,0.1396014296,(2; 59),0.188608
85,4561,721,0.1396014296,(2; 72),0.185193
85,4561,721,0.1396014296,(2; 58),0.173930
85,4561,721,0.1396014296,(0; 46),-0.164629
85,4561,721,0.1396014296,(0; 48),0.152311
85,4561,721,0.1396014296,(5; 17),-0.152264
85,4561,721,0.1396014296,(7; 8),0.150959
85,4561,721,0.1396014296,(3; 94),-0.150817
85,4561,721,0.1396014296,(2; 43),-0.147837
85,4561,721,0.1396014296,(2; 71),-0.145047
85,4561,721,0.1396014296,(2; 85),0.144577
85,4561,721,0.1396014296,(3; 91),-0.143479
85,4561,721,0.1396014296,(0; 93),0.142823
85,4561,721,0.1396014296,(2; 73),-0.140695
85,4561,721,0.1396014296,(0; 89),-0.139528
85,4561,721,0.1396014296,(0; 45),-0.133706
85,4561,721,0.1396014296,(0; 51),0.129492
85,4561,721,0.1396014296,(0; 94),-0.128293
85,4561,721,0.1396014296,(2; 79),0.126165
85,4561,721,0.1396014296,(0; 66),-0.126142
85,4561,721,0.1396014296,(0; 70),-0.124966
85,4561,721,0.1396014296,(8; 11),0.124810
85,4561,721,0.1396014296,(0; 62),0.123358
85,4561,721,0.1396014296,(2; 81),0.123225
85,4561,721,0.1396014296,(6; 29),0.122036
85,4561,721,0.1396014296,(0; 75),0.119930
85,4561,721,0.1396014296,(0; 91),-0.118947
85,4561,721,0.1396014296,(2; 55),0.118467
85,4561,721,0.1396014296,(0; 87),-0.112482
85,4561,721,0.1396014296,(2; 84),0.111093
85,4561,721,0.1396014296,(9; 10),0.110105
85,4561,721,0.1396014296,(3; 47),-0.108674
85,4561,721,0.1396014296,(2; 82),0.102502
85,4561,721,0.1396014296,(0; 58),0.101998
85,4561,721,0.1396014296,(2; 47),-0.099698
85,4561,721,0.1396014296,(0; 83),0.099638
85,4561,721,0.1396014296,(0; 92),0.099337
85,4561,721,0.1396014296,(2; 50),0.097937
85,4561,721,0.1396014296,(2; 68),0.097782
85,4561,721,0.1396014296,(3; 83),0.094697
85,4561,721,0.1396014296,(2; 65),-0.090895
85,4561,721,0.1396014296,(3; 76),-0.090004
85,4561,721,0.1396014296,(1; 90),0.089914
85,4561,721,0.1396014296,(7; 14),0.087739
85,4561,721,0.1396014296,(0; 54),-0.087559
85,4561,721,0.1396014296,(2; 67),-0.087405
85,4561,721,0.1396014296,(10; 21),-0.085560
85,4561,721,0.1396014296,(0; 78),-0.082971
85,4561,721,0.1396014296,(0; 76),-0.082896
85,4561,721,0.1396014296,(3; 93),0.082075
85,4561,721,0.1396014296,(2; 52),-0.081243
85,4561,721,0.1396014296,(0; 55),0.080152
85,4561,721,0.1396014296,(3; 92),0.076719
85,4561,721,0.1396014296,(2; 69),-0.076407
85,4561,721,0.1396014296,(0; 59),0.076034
85,4561,721,0.1396014296,(0; 72),0.075944
85,4561,721,0.1396014296,(6; 40),-0.074396
85,4561,721,0.1396014296,(3; 90),0.073737
85,4561,721,0.1396014296,(0; 73),-0.071460
85,4561,721,0.1396014296,(2; 41),-0.071384
85,4561,721,0.1396014296,(0; 50),0.071120
85,4561,721,0.1396014296,(0; 44),-0.070289
85,4561,721,0.1396014296,(8; 62),-0.070265
85,4561,721,0.1396014296,(7; 15),-0.069824
85,4561,721,0.1396014296,(1; 93),0.067065
85,4561,721,0.1396014296,(3; 71),-0.066933
85,4561,721,0.1396014296,(1; 89),-0.065432
85,4561,721,0.1396014296,(0; 85),0.064812
85,4561,721,0.1396014296,(6; 35),0.064376
85,4561,721,0.1396014296,(6; 37),0.064321
85,4561,721,0.1396014296,(5; 92),0.064127
85,4561,721,0.1396014296,(3; 75),0.063742
85,4561,721,0.1396014296,(6; 42),0.063705
85,4561,721,0.1396014296,(1; 94),-0.062918
85,4561,721,0.1396014296,(1; 70),-0.062709
85,4561,721,0.1396014296,(3; 89),-0.062101
85,4561,721,0.1396014296,(7; 26),-0.060196
86,4561,725,0.1272032159,(2; 91),-0.479568
86,4561,725,0.1272032159,(2; 93),-0.327727
86,4561,725,0.1272032159,(6; 12),-0.311572
86,4561,725,0.1272032159,(6; 31),-0.302222
86,4561,725,0.1272032159,(3; 91),-0.276713
86,4561,725,0.1272032159,(9; 10),0.255563
86,4561,725,0.1272032159,(2; 84),-0.254919
86,4561,725,0.1272032159,(2; 59),0.248917
86,4561,725,0.1272032159,(5; 20),0.240637
86,4561,725,0.1272032159,(3; 93),-0.239837
86,4561,725,0.1272032159,(3; 59),0.237842
86,4561,725,0.1272032159,(3; 51),-0.236621
86,4561,725,0.1272032159,(7; 14),-0.234155
86,4561,725,0.1272032159,(3; 90),-0.230566
86,4561,725,0.1272032159,(2; 78),-0.219795
86,4561,725,0.1272032159,(3; 53),-0.218081
86,4561,725,0.1272032159,(3; 47),0.215387
86,4561,725,0.1272032159,(2; 48),-0.209241
86,4561,725,0.1272032159,(6; 25),-0.205994
86,4561,725,0.1272032159,(2; 51),-0.204257
86,4561,725,0.1272032159,(2; 50),0.203655
86,4561,725,0.1272032159,(3; 49),0.186656
86,4561,725,0.1272032159,(2; 83),-0.183600
86,4561,725,0.1272032159,(4; 51),0.179663
86,4561,725,0.1272032159,(2; 47),0.176273
86,4561,725,0.1272032159,(2; 90),-0.173628
86,4561,725,0.1272032159,(3; 84),-0.166216
86,4561,725,0.1272032159,(3; 94),0.162930
86,4561,725,0.1272032159,(2; 79),0.161650
86,4561,725,0.1272032159,(2; 75),0.157275
86,4561,725,0.1272032159,(4; 49),-0.157226
86,4561,725,0.1272032159,(3; 77),0.156889
86,4561,725,0.1272032159,(6; 34),0.155717
86,4561,725,0.1272032159,(7; 15),-0.154439
86,4561,725,0.1272032159,(3; 60),-0.154144
86,4561,725,0.1272032159,(3; 73),0.151458
86,4561,725,0.1272032159,(2; 49),0.148100
86,4561,725,0.1272032159,(2; 53),-0.147983
86,4561,725,0.1272032159,(2; 72),-0.142310
86,4561,725,0.1272032159,(2; 73),0.141982
86,4561,725,0.1272032159,(4; 47),-0.141214
86,4561,725,0.1272032159,(4; 36),-0.140609
86,4561,725,0.1272032159,(3; 83),-0.139574
86,4561,725,0.1272032159,(3; 65),0.138490
86,4561,725,0.1272032159,(3; 50),0.136993
86,4561,725,0.1272032159,(2; 54),-0.136813
86,4561,725,0.1272032159,(3; 67),-0.135839
86,4561,725,0.1272032159,(3; 56),0.135314
86,4561,725,0.1272032159,(3; 78),-0.134297
86,4561,725,0.1272032159,(3; 72),-0.132422
86,4561,725,0.1272032159,(2; 61),0.130300
86,4561,725,0.1272032159,(2; 67),-0.130211
86,4561,725,0.1272032159,(5; 17),0.130150
86,4561,725,0.1272032159,(2; 71),-0.129075
86,4561,725,0.1272032159,(6; 30),0.128319
86,4561,725,0.1272032159,(2; 77),0.127258
86,4561,725,0.1272032159,(2; 63),0.126957
86,4561,725,0.1272032159,(3; 48),-0.126834
86,4561,725,0.1272032159,(3; 70),0.125710
86,4561,725,0.1272032159,(2; 64),-0.124653
86,4561,725,0.1272032159,(3; 75),0.124001
86,4561,725,0.1272032159,(4; 45),0.123100
86,4561,725,0.1272032159,(4; 46),0.121544
86,4561,725,0.1272032159,(2; 60),-0.117957
86,4561,725,0.1272032159,(4; 53),0.116605
86,4561,725,0.1272032159,(4; 94),0.115160
86,4561,725,0.1272032159,(5; 33),0.112073
86,4561,725,0.1272032159,(4; 64),-0.110186
86,4561,725,0.1272032159,(6; 32),-0.109254
86,4561,725,0.1272032159,(4; 59),-0.108974
86,4561,725,0.1272032159,(4; 55),0.108144
86,4561,725,0.1272032159,(6; 29),-0.107178
86,4561,725,0.1272032159,(3; 79),0.106865
86,4561,725,0.1272032159,(4; 56),-0.105889
86,4561,725,0.1272032159,(4; 62),-0.104767
86,4561,725,0.1272032159,(3; 76),-0.104628
86,4561,725,0.1272032159,(3; 54),-0.103892
86,4561,725,0.1272032159,(6; 26),0.100546
86,4561,725,0.1272032159,(4; 43),0.100050
86,4561,725,0.1272032159,(4; 41),-0.097439
86,4561,725,0.1272032159,(3; 63),0.096662
86,4561,725,0.1272032159,(5; 22),-0.096367
86,4561,725,0.1272032159,(2; 89),-0.096172
86,4561,725,0.1272032159,(7; 16),0.094910
86,4561,725,0.1272032159,(6; 13),0.094471
86,4561,725,0.1272032159,(4; 71),-0.091671
86,4561,725,0.1272032159,(2; 92),-0.091144
86,4561,725,0.1272032159,(4; 58),-0.089938
86,4561,725,0.1272032159,(10; 15),-0.089916
86,4561,725,0.1272032159,(2; 82),-0.088826
86,4561,725,0.1272032159,(7; 18),-0.087997
86,4561,725,0.1272032159,(9; 11),-0.087617
86,4561,725,0.1272032159,(4; 89),0.087552
86,4561,725,0.1272032159,(6; 43),0.087144
86,4561,725,0.1272032159,(2; 56),0.085045
86,4561,725,0.1272032159,(6; 37),0.084626
86,4561,725,0.1272032159,(4; 52),-0.083880
86,4561,725,0.1272032159,(4; 48),-0.081619
86,4561,725,0.1272032159,(6; 35),0.080343
86,4561,725,0.1272032159,(3; 61),0.079672
87,4754,732,0.1453440361,(9; 10),0.199054
87,4754,732,0.1453440361,(2; 94),0.195795
87,4754,732,0.1453440361,(2; 90),-0.190648
87,4754,732,0.1453440361,(7; 14),-0.181106
87,4754,732,0.1453440361,(2; 48),-0.171521
87,4754,732,0.1453440361,(2; 72),-0.166844
87,4754,732,0.1453440361,(3; 41),-0.139852
87,4754,732,0.1453440361,(2; 58),0.136058
87,4754,732,0.1453440361,(2; 50),-0.135571
87,4754,732,0.1453440361,(3; 90),0.132842
87,4754,732,0.1453440361,(2; 93),-0.123979
87,4754,732,0.1453440361,(3; 93),0.120473
87,4754,732,0.1453440361,(3; 72),0.119830
87,4754,732,0.1453440361,(2; 76),0.117308
87,4754,732,0.1453440361,(3; 48),0.115178
87,4754,732,0.1453440361,(3; 94),-0.112398
87,4754,732,0.1453440361,(2; 91),-0.110772
87,4754,732,0.1453440361,(2; 41),0.109637
87,4754,732,0.1453440361,(2; 57),0.106201
87,4754,732,0.1453440361,(2; 59),0.100320
87,4754,732,0.1453440361,(3; 42),-0.097642
87,4754,732,0.1453440361,(4; 59),-0.094344
87,4754,732,0.1453440361,(3; 58),-0.094051
87,4754,732,0.1453440361,(3; 57),-0.093549
87,4754,732,0.1453440361,(2; 84),0.092054
87,4754,732,0.1453440361,(3; 76),-0.091555
87,4754,732,0.1453440361,(2; 61),-0.087136
87,4754,732,0.1453440361,(2; 51),-0.086195
87,4754,732,0.1453440361,(2; 86),0.084443
87,4754,732,0.1453440361,(3; 40),-0.084165
87,4754,732,0.1453440361,(2; 77),-0.083356
87,4754,732,0.1453440361,(4; 51),0.083291
87,4754,732,0.1453440361,(5; 17),0.082028
87,4754,732,0.1453440361,(2; 89),-0.081360
87,4754,732,0.1453440361,(2; 73),-0.079995
87,4754,732,0.1453440361,(2; 42),0.079903
87,4754,732,0.1453440361,(3; 51),0.078615
87,4754,732,0.1453440361,(3; 96),0.078506
87,4754,732,0.1453440361,(3; 46),0.077677
87,4754,732,0.1453440361,(2; 96),-0.077540
87,4754,732,0.1453440361,(2; 80),0.077176
87,4754,732,0.1453440361,(2; 78),-0.076154
87,4754,732,0.1453440361,(2; 92),0.076011
87,4754,732,0.1453440361,(2; 53),0.075915
87,4754,732,0.1453440361,(2; 67),0.075406
87,4754,732,0.1453440361,(2; 46),-0.074864
87,4754,732,0.1453440361,(3; 53),-0.074597
87,4754,732,0.1453440361,(4; 50),0.073319
87,4754,732,0.1453440361,(3; 50),0.072575
87,4754,732,0.1453440361,(3; 59),-0.070474
87,4754,732,0.1453440361,(6; 11),0.070045
87,4754,732,0.1453440361,(2; 56),-0.068617
87,4754,732,0.1453440361,(2; 85),-0.067896
87,4754,732,0.1453440361,(8; 13),-0.067871
87,4754,732,0.1453440361,(3; 61),0.066047
87,4754,732,0.1453440361,(6; 18),0.065264
87,4754,732,0.1453440361,(3; 67),-0.064831
87,4754,732,0.1453440361,(0; 94),0.064256
87,4754,732,0.1453440361,(3; 85),0.063999
87,4754,732,0.1453440361,(2; 66),-0.063955
87,4754,732,0.1453440361,(6; 29),0.063661
87,4754,732,0.1453440361,(2; 40),0.063424
87,4754,732,0.1453440361,(7; 10),-0.062799
87,4754,732,0.1453440361,(1; 41),0.060761
87,4754,732,0.1453440361,(3; 73),0.060409
87,4754,732,0.1453440361,(2; 55),0.060357
87,4754,732,0.1453440361,(4; 43),-0.059350
87,4754,732,0.1453440361,(3; 86),-0.058754
87,4754,732,0.1453440361,(2; 81),-0.056971
87,4754,732,0.1453440361,(3; 80),-0.056166
87,4754,732,0.1453440361,(4; 42),0.055694
87,4754,732,0.1453440361,(3; 64),-0.054883
87,4754,732,0.1453440361,(3; 60),-0.054099
87,4754,732,0.1453440361,(0; 90),-0.051430
87,4754,732,0.1453440361,(0; 72),-0.051040
87,4754,732,0.1453440361,(5; 59),-0.050889
87,4754,732,0.1453440361,(4; 52),0.050833
87,4754,732,0.1453440361,(4; 48),0.050657
87,4754,732,0.1453440361,(4; 49),0.050427
87,4754,732,0.1453440361,(2; 75),-0.049167
87,4754,732,0.1453440361,(0; 91),-0.047830
87,4754,732,0.1453440361,(5; 47),0.046715
87,4754,732,0.1453440361,(0; 48),-0.046478
87,4754,732,0.1453440361,(2; 52),-0.046332
87,4754,732,0.1453440361,(4; 56),0.045783
87,4754,732,0.1453440361,(4; 41),0.045310
87,4754,732,0.1453440361,(5; 44),0.044386
87,4754,732,0.1453440361,(0; 66),-0.044055
87,4754,732,0.1453440361,(3; 89),0.043833
87,4754,732,0.1453440361,(2; 64),0.043740
87,4754,732,0.1453440361,(3; 56),0.043645
87,4754,732,0.1453440361,(1; 42),0.043628
87,4754,732,0.1453440361,(0; 92),0.042714
87,4754,732,0.1453440361,(3; 91),0.042232
87,4754,732,0.1453440361,(5; 35),-0.041691
87,4754,732,0.1453440361,(3; 78),0.041618
87,4754,732,0.1453440361,(0; 58),0.041230
87,4754,732,0.1453440361,(3; 55),-0.040367
87,4754,732,0.1453440361,(3; 84),-0.040365
87,4754,732,0.1453440361,(6; 59),-0.040305
88,4754,738,0.1200920831,(1; 49),-0.518154
88,4754,738,0.1200920831,(1; 63),0.388041
88,4754,738,0.1200920831,(1; 46),0.372648
